label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
/,0.13748114895318164,1.4233758401811347,-2.1986831323840397,-0.9934017005893396,0.7348306163794222,0.11037468177495434,-0.40602926653441457,1.9568957505783002,-1.0016822853207137,1.6944224176198568,-2.5476256448043726,-0.9039893973456344,0.14687947791337141,-0.05674468792569148,0.5239923433211799,1.4939239254249248,-0.6507695594878734,0.09074731568845337,0.42498295323278984,-0.19088256208189652,-1.3703922484065965,-0.8771038234274808,-1.8806748474221502,0.6832988914927397,0.44870414279324927,1.0395761427341956,-0.8503470235746393,-0.05525257982889391,0.45990293985976394,-0.6455906925701081,-0.8762790516320935,-0.5065649995607396,-0.08727763505162438,0.0894657793878017,-1.8044583514895618,-0.17397572043952578,-0.4740023829560849,0.5679695615251587,1.1053524267811732,0.09379764704908049,0.288757498421763,-0.47293654097913806,-0.056797770347988455,-0.24615433064139455,-2.050499920487754,-1.8366988094113215,-2.121091884899526,-1.3137304146655744,0.020453811737188497,-1.1036334778732084
Y,0.19963881245125362,0.7425927609785569,-1.417326019980609,-0.45047563671720325,-0.06307862534057222,-0.3280604717557081,-0.2651288117395276,1.372491551813387,-0.7589507514454441,1.0055409128972648,-1.639154564324662,-0.4345916754948005,0.1313555084358492,0.3131817972384863,0.541836716297794,0.8527169992274877,-0.3732101622100715,-0.2344472590375902,0.5970799655493035,-0.15937822753860278,-1.0894187807271092,-0.874888796948092,-1.0290215792815076,0.4653152922330343,0.20237126252747517,0.6709869205124356,-0.47173225410627373,0.07380144820685412,0.47632380343236574,-0.3497178185910785,0.0168327801387572,-0.5094369476258254,-0.2273834860483329,-0.18959958517165604,-1.163172231988722,0.22552592807068503,-0.3926040593667563,0.1620880110855876,0.5713533301540208,0.27596678988487194,0.4519044836813593,-0.18435199891944237,-0.2528381345083311,-0.11190736450624242,-1.5059185605169396,-1.3128559384100391,-1.3207546547468774,-0.9178353970410859,0.22972529792372512,-0.8090176348541732
0,0.5828029212007385,-0.06284729933948895,-1.1470492867523363,0.3559665800334367,-2.087759304212597,-1.780261822441598,-0.22744149592842333,1.5320468280548627,-1.0439044874792585,0.4847170561345447,-1.3147813892351161,0.21039276354338407,0.245459570550702,1.5805882608778845,1.2127873114843895,0.271573359468233,-0.12639054992191828,-1.301287531372009,1.709283107039163,-0.26683791040980426,-1.6634291839041773,-1.882361419444839,-0.1372492905890027,0.4708490115920988,-0.1658559982702669,0.5462591558857725,-0.09179807257398544,0.47490475658713566,1.0679458800913186,-0.03090627860639588,2.220834476945113,-1.1062552375569645,-0.8333265801630608,-1.0916879817224978,-0.9412601688012063,1.4637896125933196,-0.6480391569616494,-0.6430259315897762,-0.07330941347127794,1.0410415697446824,1.3741413180188427,0.30808259494645485,-1.0250644522362122,0.08689582463024481,-1.9173521026377713,-1.551499349616166,-0.8922491848450241,-1.0121042434140162,1.0075558116903536,-1.0250287908994473
],-0.4897279863051891,0.37528526594226513,0.5315429698380915,-0.5406874767601365,2.0295315472663,1.6148615772705623,0.11210836723767449,-0.9296329746135468,0.7078076308685601,-0.05301979835110259,0.6031195081312762,-0.39061419178153,-0.18630874821193139,-1.4244900467308548,-0.9657602744445613,0.09240220770536321,-0.03302529001665638,1.182645339329542,-1.4314256675133754,0.19553726995865708,1.1784888264587752,1.4846426441044602,-0.29909686239644634,-0.26734804009083185,0.24874988840643328,-0.25481886404484666,-0.10867241143376835,-0.436569285968912,-0.8507594432989004,-0.1171497407381268,-2.1801087496777627,0.8745143941947745,0.7247500613243505,0.995145628207162,0.43612749210688145,-1.3464522331366777,0.47254128240968124,0.7016954269112015,0.3133224256100564,-0.9088172306050843,-1.1626247428884366,-0.38121876940563043,0.9028427646728177,-0.13280749162928637,1.2527960407427832,0.973958454573754,0.3213554751412499,0.6094362298656637,-0.8953532860810065,0.6680884441917815
G,-0.4643715121258675,-0.12292363881660634,1.1458862780975303,-0.1540345238174838,1.5158719131497689,1.3547016315184237,0.22361011551732307,-1.4126395085037031,0.92264236355589,-0.5762837824341249,1.3167479408728535,-0.05292884700757528,-0.2062826020679309,-1.207720724964018,-0.9949535003898669,-0.388383381795399,0.1754006872383106,0.9890119340786552,-1.3645581899439951,0.2280031074132116,1.4430456828318716,1.5519391735692467,0.3316887236081275,-0.4440003843853825,0.0734719525070597,-0.5448028304192326,0.1728263012107356,-0.35827728945878196,-0.8759460383241471,0.10140625554793577,-1.6011140823493255,0.910996423633201,0.6508385239502485,0.8281068157831174,0.9403341068395178,-1.1038693848142767,0.5549797515119007,0.4257897982618687,-0.07662969655624825,-0.8112339596213388,-1.0906440579013126,-0.17984600091003686,0.7945062388271162,-0.03716233870831988,1.7199731058640355,1.4131287377219293,0.9407608880296795,0.9357425484145873,-0.7766805736673376,0.9204016127602995
7,0.18812118076047174,0.5414222824874958,-1.1232968684565494,-0.3058809143755621,-0.19455317431191282,-0.36751704557785264,-0.2110405063228918,1.1176650053211772,-0.6320015199264424,0.7735812783988444,-1.2982691483578992,-0.30453700561475483,0.1139820722692192,0.3424073515153144,0.48438696172191464,0.6461113903337115,-0.28331921832621876,-0.2647052141369649,0.5602365052125234,-0.13609906935314006,-0.9189022190603721,-0.7767395869519448,-0.7661796406286081,0.37547486244134815,0.13699192116375708,0.532017349806122,-0.3532879317475302,0.08795927591103436,0.42594767307146636,-0.2592726696296615,0.17000299676498362,-0.4530083831024774,-0.22629793402308912,-0.21686066293081618,-0.921860978077366,0.26968108872423024,-0.3346010364051366,0.07351123446577844,0.41480089152993826,0.27675480108411915,0.42972989861534766,-0.11365100563133422,-0.2586188155191689,-0.0760959251184795,-1.2430957363812971,-1.075207308425838,-1.034221797312451,-0.7465411828698046,0.24038575482639327,-0.6674661452197067
4,0.06749544822576416,1.7024558950864268,-2.4249659153405005,-1.2395563359008315,1.217258159503775,0.4242837992970647,-0.44524589394091085,2.0741498866694266,-1.0189506721801056,1.9345350297692485,-2.812176532062256,-1.1092982910369054,0.1342023354948789,-0.3276577698444653,0.42327081788904325,1.7312704807824844,-0.7528284778205255,0.3221010541433031,0.22383426082406577,-0.18299387606615386,-1.355285826126985,-0.7328232521167974,-2.213152854168576,0.7347939088617035,0.5607232408245919,1.1459222952347394,-0.9957809417677587,-0.14386408035940343,0.37092539744531694,-0.7623906537198295,-1.4073192295163905,-0.420090710729967,0.0334282269233244,0.2860728583997006,-1.990188740717017,-0.44779444309544836,-0.4568127218879276,0.7810587111249296,1.326111811475329,-0.0598716983931118,0.11706110231043147,-0.6129443588370633,0.10122698297485747,-0.3069333476103522,-2.1219968271790064,-1.9280573947484645,-2.3746711169165544,-1.3951486508881308,-0.14155038939118997,-1.1432576517658957
>,0.20004727898945882,0.7815944815580692,-1.4704759421866034,-0.47947578122010165,-0.031221164765699465,-0.3149101933145841,-0.2748549006402202,1.4168813502202828,-0.7801915492089954,1.0487782546073259,-1.7008212776938008,-0.46033408339733795,0.13394316633310904,0.30262635804163734,0.5491454739580753,0.891726665488382,-0.39015705580815463,-0.22456167162979132,0.5988689535377258,-0.16303859518744615,-1.1171362402795224,-0.8879652762065384,-1.0792972739314846,0.48118070874330604,0.21549910285644128,0.6960948169765537,-0.49429477997672566,0.0695927777938363,0.48271869831591957,-0.3670687049746824,-0.019623861529062384,-0.5168801749022918,-0.22500011570666467,-0.18094424005373688,-1.2067930513989873,0.21245394063906195,-0.40177667601082767,0.18117532764308744,0.6017806946007066,0.2725757302885555,0.451906562166764,-0.19894891389437522,-0.24853368959957028,-0.11908582529999831,-1.550652034793822,-1.3538715592808939,-1.3732513008707987,-0.9477293708964227,0.22453401027432443,-0.8331339658851497
i,0.1448878352896958,0.3163322441857057,-0.7301937027008915,-0.16017718230021094,-0.23574436878347768,-0.3201744718994864,-0.13787645234175214,0.7491358891875416,-0.4338833419131966,0.4852069787481887,-0.8433007543036845,-0.16780379537178824,0.08155949522238519,0.29378496651930136,0.3564158068568605,0.39754584207833243,-0.17474608158341826,-0.23170848188514914,0.4299612709072869,-0.09586676139268638,-0.6392717236310798,-0.5679212945935407,-0.4607332423407893,0.24913334497619677,0.07136489824429125,0.3460083915725992,-0.21409489865199705,0.07945307744845229,0.313501110992463,-0.15501178076388036,0.22893363497011623,-0.33170938191250565,-0.18194112558464126,-0.19130903996991283,-0.5992458487365727,0.24404916535185267,-0.2352275881117629,0.006247054065066879,0.24089682368789245,0.22377537020595023,0.3334484307850026,-0.04934376350260428,-0.21213322511370397,-0.03994432548890117,-0.8455507535884101,-0.7251696461696439,-0.6628133425829471,-0.49973404928474013,0.20034511878197914,-0.45375021278321137
q,-0.04101017990114774,1.9788080061519664,-2.566209380032392,-1.504083091794883,1.8318018573142456,0.8533203653484042,-0.4677438229007511,2.0825101005332285,-0.9636082397551614,2.1350499513210988,-2.9791216129026594,-1.323949867859684,0.10487597256582606,-0.7009830278464851,0.24125266201562132,1.9438257161461638,-0.8435624407881173,0.6375593559575584,-0.09039239763073273,-0.15685656045600313,-1.225556579560071,-0.4620571992521462,-2.5277153684127156,0.752430403514005,0.6813702077551592,1.2118060819021212,-1.1311822443637,-0.2630636201792985,0.21036758755578389,-0.874093623351125,-2.0784440261961077,-0.25932409020396757,0.20868918620632634,0.5531738943563717,-2.1061353682326005,-0.8158765096036048,-0.3952547758031673,1.033204625970562,1.546344669979808,-0.2816216465684558,-0.14528876906524,-0.7707039149318422,0.32611733336226884,-0.37217974702259565,-2.059120367914204,-1.9098334572172015,-2.5601355194195587,-1.4045288369290758,-0.36910882432921627,-1.1110094391553533
-,-0.3060595666557615,2.235468179296945,-2.3503187406044006,-1.8368269622443791,2.97591754200768,1.747057906896652,-0.42018900314420143,1.6387820552890275,-0.6086575441284655,2.16518651230916,-2.736011596428992,-1.5708637026856045,0.007355305686168517,-1.4879375433898372,-0.2725759174362449,2.0470740621517574,-0.884556585341455,1.2924361386009293,-0.8642945683872038,-0.05579187110915471,-0.6241518652331247,0.3253331021116704,-2.7584103631711243,0.6290429448445589,0.8341615722152929,1.1078027193314401,-1.2208527311356514,-0.5055710310551247,-0.24233461510909543,-0.9612632321435622,-3.31049018163374,0.2048337998417362,0.6050063066911939,1.1046838614622723,-1.9290144073130522,-1.5639346352801746,-0.15146399620186593,1.4397698312231464,1.7577202480427037,-0.7791407995610963,-0.7758396719194146,-0.997341230225962,0.8216403026932281,-0.4539858957084792,-1.4405917736899174,-1.4374694807895794,-2.4573510238324205,-1.1147164087877914,-0.8617777847136415,-0.7815172493254852
r,0.4769065287476042,0.181765204303324,-1.2512542340163486,0.11659922647400864,-1.5094082883194069,-1.370795695905323,-0.24325004439961595,1.5123673943640035,-0.9767119255915768,0.6528404965689176,-1.4386718364296796,0.017541966980102693,0.21528593150060055,1.2237361451872684,1.0309951954890653,0.45406864005855707,-0.2041080332947502,-1.000354533164299,1.4022328255102245,-0.23909684574481613,-1.5197551852380655,-1.6105502948639014,-0.41199785775809905,0.4780770088078287,-0.056622015847319566,0.5946681976982406,-0.20948411010843063,0.36149037673900725,0.9076201378652413,-0.12878587669655703,1.5902787392292892,-0.9450692134107109,-0.6641872418154455,-0.8370643311239959,-1.026808117566417,1.1136193451199314,-0.58235828403065,-0.4095001637802597,0.12203924330261898,0.8272723537017802,1.1187178035910812,0.1636366877413004,-0.8088101744768089,0.027871042743453738,-1.828101704550035,-1.5080523324027548,-1.0399167687774074,-1.0025023161066415,0.7892596836579573,-0.9785185348476303
